bill_id,retailer_name,order_date,email,product,product_category,quantity,price,payment_method,commission,payment_terms,final_price,payment_status,billing_address,promotion
8589001687,Rafi,01/02/2024,raitkenheadpy@seattletimes.com,coconut oil,oil,24,4800,cash,1%,100%,4560,paid,08 Westerfield Point,false
7106944270,Livia,09/01/2024,lknolespz@boston.com,coconut oil,oil,19,3800,debit card,0.9%,80%,3724,pending,900 Bluejay Plaza,false
4882667894,Mohammed,07/04/2024,mhamfleetq0@china.com.cn,mustard oil,oil,14,2240,Gpay,0.9%,50%,2217.6,pending,8 Pine View Road,true
6429637271,Alyse,23/04/2024,awheeldonq1@com.com,mustard oil,oil,10,1600,Gpay,2%,100%,1520,paid,04 Granby Pass,false
9564950236,Clea,25/04/2024,cnotherq2@qq.com,Sunflower oil,oil,4,600,PayPal,1%,80%,588,pending,46 Sunbrook Pass,true
1252136897,Elfreda,10/02/2024,eadamikq3@trellian.com,mustard oil,oil,10,1600,PayPal,0.9%,80%,1568,pending,48 Debra Way,true
2082624501,Claudina,02/03/2024,cbereclothq4@loc.gov,mustard oil,oil,5,800,Gpay,2%,80%,784,pending,29734 Ruskin Park,true
1031133259,Ogdan,26/04/2024,otreugeq5@live.com,mustard oil,oil,5,800,debit card,2%,90%,776,pending,5 Sherman Crossing,false
7905017370,Cindelyn,18/04/2024,clevingeq6@yahoo.com,coconut oil,oil,1,200,cash,0.9%,100%,190,paid,7 Shelley Street,false
8174382089,Friedrich,02/02/2024,fmeighanq7@telegraph.co.uk,palm oil,oil,13,1560,debit card,2%,80%,1528.8,pending,548 Dennis Street,false
1942125178,Alfi,16/02/2024,aodonohueq8@smh.com.au,olive oil,oil,15,3300,credit card,2%,100%,3135,paid,2 Crescent Oaks Circle,false
9428042935,Onfroi,09/01/2024,oordeltq9@scientificamerican.com,coconut oil,oil,17,3400,credit card,0.9%,50%,3366,pending,1487 Claremont Junction,true
1733630791,Jess,07/02/2024,jkinghornqa@hao123.com,palm oil,oil,2,240,debit card,2%,50%,237.6,pending,449 Messerschmidt Point,true
4243997640,Leyla,24/01/2024,lchisholmqb@bing.com,olive oil,oil,18,3960,PayPal,0.9%,90%,3841.2,pending,744 Magdeline Place,true
3472722916,Miltie,07/03/2024,mfilipowiczqc@surveymonkey.com,coconut oil,oil,16,3200,cash,2%,90%,3104,pending,869 Ridge Oak Terrace,false
9107340052,Heriberto,23/04/2024,hlambotinqd@clickbank.net,coconut oil,oil,9,1800,credit card,2%,90%,1746,pending,4242 Victoria Alley,true
3803091845,Iorgo,26/01/2024,ischroderqe@soundcloud.com,coconut oil,oil,8,1600,Gpay,2%,100%,1520,paid,1 Crest Line Terrace,false
8313589655,Laina,24/01/2024,lbolderoqf@csmonitor.com,coconut oil,oil,7,1400,cash,0.9%,100%,1330,paid,8549 Calypso Point,false
2172639044,Merrile,28/01/2024,mhegleyqg@webnode.com,coconut oil,oil,24,4800,credit card,2%,10%,4320,pending,01413 Prentice Crossing,false
3760750494,Isac,13/02/2024,ipiaggiaqh@naver.com,olive oil,oil,10,2200,Gpay,2%,80%,2156,pending,15530 Moulton Point,false
2720682012,Durante,02/02/2024,ddcostaqi@hostgator.com,coconut oil,oil,12,2400,cash,0.9%,10%,2160,pending,07 Chinook Road,true
0940911507,Steffen,21/03/2024,shoppnerqj@xing.com,palm oil,oil,3,360,debit card,1%,100%,342,paid,841 Valley Edge Park,false
6707829572,Rakel,27/01/2024,rmelendezqk@google.es,palm oil,oil,11,1320,cash,2%,50%,1306.8,pending,6 International Lane,false
1381858309,Esra,14/04/2024,eotteeql@admin.ch,coconut oil,oil,16,3200,credit card,0.9%,50%,3168,pending,56738 Alpine Place,false
7483364459,Roseanne,26/02/2024,rmcquilkinqm@wsj.com,olive oil,oil,20,4400,debit card,1%,50%,4356,pending,708 Fallview Alley,false
5430074861,Melisande,03/04/2024,mambresinqn@nifty.com,Sunflower oil,oil,4,600,PayPal,1%,100%,570,paid,1 Shopko Lane,false
3286342947,Valma,20/04/2024,vrorkeqo@nydailynews.com,mustard oil,oil,11,1760,PayPal,2%,10%,1584,pending,0 Stoughton Place,true
4638618448,Lina,01/03/2024,ldickqp@slideshare.net,Sunflower oil,oil,18,2700,PayPal,0.9%,50%,2673,pending,9027 Evergreen Point,true
9343429010,Eran,26/02/2024,egeppqq@paginegialle.it,mustard oil,oil,7,1120,Gpay,1%,10%,1008,pending,4 Warner Pass,false
3583503805,Gaspar,25/03/2024,gnaryqr@jigsy.com,palm oil,oil,7,840,cash,2%,10%,756,pending,52 Center Avenue,false
8189917803,Stanleigh,01/04/2024,sbarnewilleqs@shutterfly.com,mustard oil,oil,9,1440,cash,1%,10%,1296,pending,74190 Shelley Hill,false
5841574736,Di,19/02/2024,ddunsterqt@npr.org,coconut oil,oil,18,3600,cash,1%,90%,3492,pending,072 Buhler Terrace,true
0094085269,Mareah,08/01/2024,myockneyqu@zdnet.com,coconut oil,oil,9,1800,PayPal,0.9%,50%,1782,pending,7671 Cottonwood Alley,false
2328666655,Sutton,21/01/2024,sledgisterqv@fotki.com,coconut oil,oil,13,2600,PayPal,0.9%,90%,2522,pending,31 Mallory Junction,false
3840953219,Justen,24/01/2024,jtothqw@google.it,mustard oil,oil,2,320,PayPal,1%,80%,313.6,pending,678 Spenser Center,false
7008797915,Honor,23/02/2024,hwillwoodqx@clickbank.net,Sunflower oil,oil,12,1800,Gpay,2%,90%,1746,pending,55 Fairview Plaza,false
7525325944,Yorker,22/04/2024,ykiddleqy@apple.com,olive oil,oil,22,4840,cash,1%,80%,4743.2,pending,16 Merry Court,true
1918626278,Stanford,13/01/2024,skiffqz@slashdot.org,Sunflower oil,oil,7,1050,debit card,2%,100%,997.5,paid,39 Lotheville Alley,false
2161077783,Tiff,22/03/2024,tpavelinr0@de.vu,mustard oil,oil,1,160,cash,2%,100%,152,paid,8659 Nobel Road,false
3048497765,Chris,11/04/2024,cthurnhamr1@usatoday.com,palm oil,oil,13,1560,cash,1%,50%,1544.4,pending,222 Nobel Road,false
5542117570,Prince,16/03/2024,pjaggersr2@abc.net.au,palm oil,oil,17,2040,cash,0.9%,10%,1836,pending,294 Clove Circle,true
0157054438,Rickie,18/03/2024,rmcshirrier3@cam.ac.uk,Sunflower oil,oil,7,1050,PayPal,1%,90%,1018.5,pending,8 Everett Lane,true
7643642346,Stephen,15/04/2024,sbrammerr4@archive.org,coconut oil,oil,21,4200,cash,0.9%,10%,3780,pending,03244 Merrick Trail,false
4399863005,Aggi,19/01/2024,alamker5@domainmarket.com,olive oil,oil,8,1760,PayPal,1%,90%,1707.2,pending,1 Anderson Center,false
7050883670,Winifield,14/02/2024,wjeaffresonr6@tripadvisor.com,coconut oil,oil,16,3200,credit card,2%,100%,3040,paid,6 Blue Bill Park Drive,true
9552551390,Joane,25/02/2024,jrosternr7@ycombinator.com,Sunflower oil,oil,17,2550,credit card,2%,90%,2473.5,pending,082 Superior Court,false
1675185344,Tarra,25/03/2024,tromainer8@omniture.com,mustard oil,oil,7,1120,PayPal,0.9%,80%,1097.6,pending,5 Lighthouse Bay Circle,false
3011745595,Devon,20/02/2024,druscoer9@usgs.gov,coconut oil,oil,24,4800,credit card,1%,50%,4752,pending,475 Pond Point,true
6059953719,Adina,19/04/2024,aheaselgravera@un.org,mustard oil,oil,9,1440,Gpay,1%,90%,1396.8,pending,313 Forest Alley,true
6486424532,Patsy,24/03/2024,pcapeloffrb@umich.edu,Sunflower oil,oil,21,3150,debit card,0.9%,80%,3087,pending,654 International Junction,true
7709005756,Celka,27/03/2024,crothamrc@wikia.com,mustard oil,oil,10,1600,credit card,2%,10%,1440,pending,1250 Northland Place,false
8734626379,Meir,09/02/2024,mlernihanrd@sciencedirect.com,palm oil,oil,5,600,debit card,1%,50%,594,pending,82960 Mayer Trail,true
0527125431,Salaidh,20/02/2024,smessierre@nationalgeographic.com,coconut oil,oil,11,2200,credit card,0.9%,80%,2156,pending,47913 Thierer Pass,false
0029536170,Roselin,09/04/2024,rsarjentrf@cam.ac.uk,mustard oil,oil,15,2400,credit card,2%,10%,2160,pending,4178 Clemons Plaza,false
2163042812,Bud,25/02/2024,boagerrg@nymag.com,olive oil,oil,17,3740,debit card,1%,80%,3665.2,pending,57752 Macpherson Parkway,false
5560696803,Goddart,18/02/2024,gyanukhinrh@ox.ac.uk,olive oil,oil,11,2420,Gpay,0.9%,90%,2347.4,pending,7 Ilene Drive,true
3061261710,Pansy,25/01/2024,pflagri@topsy.com,olive oil,oil,9,1980,Gpay,2%,80%,1940.4,pending,0 Nova Street,false
5968231343,Marin,24/01/2024,mdrainsrj@blogger.com,mustard oil,oil,16,2560,PayPal,1%,10%,2304,pending,83475 Farmco Hill,false
4914083264,Gardner,15/02/2024,gbockrk@multiply.com,olive oil,oil,9,1980,credit card,2%,100%,1881,paid,3 Carberry Road,false
0141876921,Desi,09/02/2024,dshrawleyrl@salon.com,coconut oil,oil,4,800,PayPal,2%,50%,792,pending,80526 Menomonie Avenue,false
3551402825,Susanne,02/03/2024,slorenzinrm@joomla.org,mustard oil,oil,8,1280,cash,1%,90%,1241.6,pending,388 Derek Street,false
5700707845,Sydney,10/01/2024,svarnhamrn@psu.edu,mustard oil,oil,17,2720,PayPal,0.9%,90%,2638.4,pending,148 Utah Drive,false
4268748083,Mischa,26/04/2024,mluesleyro@harvard.edu,Sunflower oil,oil,6,900,Gpay,1%,100%,855,paid,55350 Columbus Pass,true
8400233859,Rosabel,29/04/2024,rbreedyrp@ehow.com,Sunflower oil,oil,25,3750,Gpay,0.9%,10%,3375,pending,1100 Oxford Crossing,false
3275002627,Leona,08/02/2024,lbrimblecomberq@howstuffworks.com,olive oil,oil,9,1980,credit card,2%,90%,1920.6,pending,84 Messerschmidt Hill,true
5860018541,Dusty,30/04/2024,dsaltsbergerrr@ucoz.ru,palm oil,oil,24,2880,credit card,1%,10%,2592,pending,887 Merrick Center,false
